Order ID,Order Date,Region,City,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Year,Month,Month_Name,Profit_Margin
13795,2023-11-23,East,Bhubaneswar,Electronics,Headphones,3,1377,5,3924.45,640.76,UPI,2023,11,November,0.16327383455006433
13796,2025-05-20,North,Lucknow,Toys,Doll,2,41628,15,70767.6,8791.86,Debit Card,2025,5,May,0.12423566716972173
13797,2025-05-29,East,Kolkata,Electronics,Laptop,5,75358,20,301432.0,68696.01,Credit Card,2025,5,May,0.22789886276175056
13798,2024-09-01,East,Guwahati,Clothing,Kids Wear,1,18477,5,17553.15,3344.4,Debit Card,2024,9,September,0.1905299048888661
13799,2025-04-24,North,Lucknow,Sports,Cricket Bat,4,17219,15,58544.6,12592.14,UPI,2025,4,April,0.21508627610403008
13800,2025-03-17,West,Pune,Furniture,Table,2,45301,15,77011.7,11400.28,COD,2025,3,March,0.14803309107577162
13801,2024-10-10,East,Bhubaneswar,Sports,Cricket Bat,1,45667,20,36533.6,5789.05,Credit Card,2024,10,October,0.15845824118072133
13802,2025-01-08,North,Jaipur,Sports,Football,1,25538,10,22984.2,1658.79,COD,2025,1,January,0.07217088260631216
13803,2024-07-18,South,Bangalore,Groceries,Sugar,4,15250,20,48800.0,5754.31,Debit Card,2024,7,July,0.11791618852459017
13804,2024-09-08,South,Hyderabad,Furniture,Bed,1,28133,15,23913.05,2812.38,UPI,2024,9,September,0.11760858610674925
13805,2025-02-26,East,Bhubaneswar,Beauty,Face Cream,2,13273,10,23891.4,1916.08,Debit Card,2025,2,February,0.08019956971964806
13806,2023-11-14,East,Kolkata,Beauty,Foundation,5,22752,5,108072.0,21673.56,Credit Card,2023,11,November,0.2005474128358872
13807,2024-10-20,East,Bhubaneswar,Home Decor,Cushion,1,73319,10,65987.1,7355.54,COD,2024,10,October,0.11146936295124349
13808,2025-02-20,North,Delhi,Sports,Cricket Bat,4,13463,10,48466.8,6880.3,Credit Card,2025,2,February,0.14195903174956878
13809,2024-08-02,South,Bangalore,Furniture,Bed,5,64962,15,276088.5,68739.3,UPI,2024,8,August,0.24897560021514842
13810,2025-04-03,East,Guwahati,Kitchen,Cookware Set,3,28974,15,73883.7,7866.42,Net Banking,2025,4,April,0.10647030400480756
13811,2024-04-20,East,Kolkata,Beauty,Foundation,5,18882,15,80248.5,15286.74,Debit Card,2024,4,April,0.19049253257070226
13812,2025-04-21,West,Mumbai,Clothing,Men's Wear,4,71673,20,229353.6,51734.83,COD,2025,4,April,0.22556798759644497
13813,2024-04-15,West,Pune,Toys,Doll,4,2203,15,7490.2,447.52,COD,2024,4,April,0.059747403273610854
13814,2024-05-10,West,Surat,Furniture,Table,1,55484,20,44387.2,4378.87,Debit Card,2024,5,May,0.09865163831014347
13815,2025-03-01,South,Bangalore,Kitchen,Mixer Grinder,5,9459,10,42565.5,6062.98,Net Banking,2025,3,March,0.14243882956854728
13816,2024-09-07,North,Delhi,Home Decor,Wall Art,5,20640,20,82560.0,7916.19,Debit Card,2024,9,September,0.09588408430232558
13817,2025-01-24,South,Bangalore,Kitchen,Cookware Set,1,40410,10,36369.0,3559.44,Net Banking,2025,1,January,0.09787016415078777
13818,2024-08-08,South,Bangalore,Home Decor,Wall Art,2,13000,15,22100.0,3823.32,Net Banking,2024,8,August,0.17300090497737558
13819,2025-02-28,North,Amritsar,Beauty,Foundation,2,74405,10,133929.0,7482.25,Debit Card,2025,2,February,0.055867287891345416
13820,2024-08-29,West,Pune,Kitchen,Microwave,1,72142,20,57713.6,5965.29,Debit Card,2024,8,August,0.10336021319065178
13821,2024-07-21,North,Delhi,Home Decor,Lamp,5,35427,15,150564.75,34871.16,Net Banking,2024,7,July,0.23160241690037012
13822,2024-07-18,East,Patna,Kitchen,Refrigerator,5,38466,20,153864.0,30908.9,UPI,2024,7,July,0.20088454739250247
13823,2024-10-18,North,Amritsar,Furniture,Table,5,20247,0,101235.0,25010.39,Credit Card,2024,10,October,0.24705279794537463
13824,2024-03-13,East,Ranchi,Furniture,Bed,1,35237,0,35237.0,7954.51,Debit Card,2024,3,March,0.22574311093452906
13825,2024-11-30,South,Bangalore,Clothing,Shoes,4,39281,0,157124.0,24626.13,COD,2024,11,November,0.15673054402891984
13826,2025-07-02,North,Jaipur,Kitchen,Microwave,5,71172,5,338067.0,61986.26,Debit Card,2025,7,July,0.1833549562660656
13827,2024-03-26,East,Patna,Furniture,Sofa,3,21963,20,52711.2,3202.45,UPI,2024,3,March,0.06075464038003309
13828,2024-10-10,South,Chennai,Furniture,Bed,3,9199,20,22077.6,3220.79,Debit Card,2024,10,October,0.14588496938072978
13829,2025-08-07,North,Chandigarh,Home Decor,Lamp,4,22057,15,74993.8,5611.62,Debit Card,2025,8,August,0.07482778576362312
13830,2025-06-11,South,Chennai,Toys,Action Figure,1,40271,20,32216.8,2043.17,Debit Card,2025,6,June,0.06341939609148023
13831,2024-09-16,East,Ranchi,Furniture,Sofa,5,72295,20,289180.0,45698.23,Net Banking,2024,9,September,0.158026938239159
13832,2023-10-10,South,Thiruvananthapuram,Books,Non-Fiction,3,75120,20,180288.0,40876.74,COD,2023,10,October,0.22673023162939296
13833,2023-11-29,East,Kolkata,Sports,Football,5,63288,5,300618.0,62609.44,Credit Card,2023,11,November,0.20826909898941515
13834,2025-05-03,West,Mumbai,Sports,Dumbbells,5,28281,10,127264.5,31811.06,COD,2025,5,May,0.24996020099870742
13835,2025-03-28,East,Ranchi,Toys,RC Car,5,19510,20,78040.0,7582.09,COD,2025,3,March,0.09715645822655049
13836,2024-12-20,North,Chandigarh,Groceries,Wheat,4,34623,15,117718.2,21648.73,UPI,2024,12,December,0.18390299885659142
13837,2025-05-29,East,Kolkata,Home Decor,Cushion,4,47826,5,181738.8,26895.09,COD,2025,5,May,0.14798760638894942
13838,2024-01-17,East,Patna,Kitchen,Refrigerator,1,73288,10,65959.2,14300.34,Credit Card,2024,1,January,0.21680584361241495
13839,2024-05-29,East,Kolkata,Home Decor,Lamp,4,60244,5,228927.2,39408.44,Credit Card,2024,5,May,0.17214398289063074
13840,2025-02-22,East,Kolkata,Groceries,Spices,2,9019,15,15332.3,1374.04,Credit Card,2025,2,February,0.08961734377751544
13841,2024-10-18,South,Chennai,Toys,Doll,3,21517,0,64551.0,14888.99,Net Banking,2024,10,October,0.23065467614754226
13842,2025-04-13,East,Patna,Electronics,Laptop,5,26145,20,104580.0,7467.72,Credit Card,2025,4,April,0.07140676993689042
13843,2024-09-04,North,Amritsar,Home Decor,Wall Art,3,69425,20,166620.0,25352.97,UPI,2024,9,September,0.15216042491897733
13844,2024-07-11,North,Jaipur,Beauty,Lipstick,4,39613,15,134684.2,13402.41,Credit Card,2024,7,July,0.09950989054395393
13845,2025-07-09,North,Jaipur,Furniture,Sofa,3,47394,10,127963.8,25034.84,Debit Card,2025,7,July,0.1956400169422915
13846,2025-03-12,South,Bangalore,Home Decor,Cushion,5,7553,5,35876.75,4975.16,UPI,2025,3,March,0.13867365355000105
13847,2023-11-30,East,Ranchi,Sports,Tennis Racket,2,61751,10,111151.8,24641.53,Net Banking,2023,11,November,0.22169258617494272
13848,2024-04-15,North,Lucknow,Electronics,Headphones,3,50043,0,150129.0,16029.1,Credit Card,2024,4,April,0.10676884545957144
13849,2025-06-16,North,Delhi,Clothing,Women's Wear,1,25700,0,25700.0,2074.63,Credit Card,2025,6,June,0.0807249027237354
13850,2025-04-07,East,Guwahati,Kitchen,Cookware Set,1,48679,5,46245.05,3298.12,UPI,2025,4,April,0.07131833569214434
13851,2025-05-25,West,Pune,Books,Non-Fiction,4,57935,0,231740.0,20458.97,COD,2025,5,May,0.0882841546560801
13852,2024-03-21,West,Pune,Furniture,Cabinet,5,10805,10,48622.5,5823.27,COD,2024,3,March,0.11976492364645998
13853,2025-03-10,South,Bangalore,Groceries,Oil,1,17122,5,16265.9,906.59,COD,2025,3,March,0.05573561868694631
13854,2025-01-16,West,Goa,Beauty,Face Cream,2,66040,5,125476.0,16102.97,COD,2025,1,January,0.12833506009117282
13855,2025-01-28,West,Mumbai,Toys,RC Car,3,44797,0,134391.0,28231.56,COD,2025,1,January,0.21007031720874167
13856,2025-04-07,East,Patna,Sports,Tennis Racket,1,45406,10,40865.4,7964.53,COD,2025,4,April,0.19489666074478654
13857,2024-10-15,West,Pune,Home Decor,Clock,4,72031,20,230499.2,34283.79,Debit Card,2024,10,October,0.148737132276381
13858,2024-03-13,East,Bhubaneswar,Beauty,Lipstick,1,30699,5,29164.05,5598.19,Net Banking,2024,3,March,0.19195516397756826
13859,2023-11-05,South,Coimbatore,Sports,Yoga Mat,4,34465,0,137860.0,11233.59,Credit Card,2023,11,November,0.08148549252865225
13860,2025-05-26,East,Bhubaneswar,Beauty,Face Cream,4,30982,5,117731.6,15108.5,Net Banking,2025,5,May,0.12833003203897678
13861,2023-11-19,West,Surat,Groceries,Spices,4,2070,10,7452.0,1691.51,Credit Card,2023,11,November,0.2269873859366613
13862,2024-07-29,South,Bangalore,Kitchen,Juicer,4,16459,0,65836.0,6303.95,Debit Card,2024,7,July,0.09575232395649796
13863,2025-03-07,East,Guwahati,Groceries,Oil,1,3804,20,3043.2,637.18,Debit Card,2025,3,March,0.20937828601472133
13864,2023-10-19,East,Ranchi,Furniture,Table,5,61626,5,292723.5,71120.16,Net Banking,2023,10,October,0.2429601996423246
13865,2025-07-12,North,Delhi,Books,Non-Fiction,4,32226,5,122458.8,8662.03,Net Banking,2025,7,July,0.07073423878071645
13866,2025-05-10,South,Thiruvananthapuram,Kitchen,Cookware Set,1,12751,5,12113.45,2677.52,COD,2025,5,May,0.2210369465346371
13867,2024-10-19,North,Amritsar,Kitchen,Microwave,3,26362,20,63268.8,10536.95,COD,2024,10,October,0.16654259287358067
13868,2024-01-20,North,Chandigarh,Beauty,Perfume,4,5587,0,22348.0,2065.85,COD,2024,1,January,0.09244003937712547
13869,2023-11-18,North,Jaipur,Clothing,Women's Wear,2,42612,15,72440.4,11698.87,COD,2023,11,November,0.1614964853866075
13870,2025-03-03,North,Jaipur,Clothing,Accessories,5,7555,5,35886.25,7789.32,UPI,2025,3,March,0.21705583614894283
13871,2024-04-11,North,Jaipur,Kitchen,Refrigerator,2,47271,20,75633.6,5582.6,COD,2024,4,April,0.07381111040595714
13872,2024-02-01,West,Pune,Sports,Yoga Mat,5,48403,15,205712.75,25594.05,COD,2024,2,February,0.12441644963668999
13873,2024-06-03,North,Chandigarh,Toys,Board Game,4,25573,15,86948.2,9576.93,Debit Card,2024,6,June,0.11014523589907554
13874,2024-12-09,North,Amritsar,Beauty,Lipstick,4,65482,0,261928.0,55149.77,COD,2024,12,December,0.210553167282612
13875,2025-09-15,North,Chandigarh,Electronics,Headphones,3,35261,15,89915.55,10235.32,UPI,2025,9,September,0.11383259069204381
13876,2024-11-16,West,Surat,Electronics,Laptop,3,46208,10,124761.6,27591.91,COD,2024,11,November,0.2211570707653637
13877,2024-03-25,West,Goa,Furniture,Chair,1,35203,15,29922.55,7038.52,COD,2024,3,March,0.23522460485486701
13878,2024-11-18,East,Guwahati,Books,Biography,5,38803,0,194015.0,17020.28,Credit Card,2024,11,November,0.08772661907584464
13879,2024-10-02,West,Surat,Books,Biography,2,10003,15,17005.1,2554.96,Credit Card,2024,10,October,0.15024669069867277
13880,2025-05-07,East,Guwahati,Furniture,Cabinet,1,47978,0,47978.0,5386.17,UPI,2025,5,May,0.1122633290258035
13881,2024-08-30,East,Ranchi,Home Decor,Cushion,3,47011,15,119878.05,19547.8,Debit Card,2024,8,August,0.16306404717127113
13882,2024-10-11,North,Delhi,Clothing,Shoes,3,48199,20,115677.6,10571.59,Debit Card,2024,10,October,0.09138839325850467
13883,2025-01-19,South,Hyderabad,Beauty,Face Cream,5,74837,10,336766.5,17376.34,Debit Card,2025,1,January,0.05159759061545611
13884,2025-03-03,East,Guwahati,Electronics,Camera,5,70565,20,282260.0,32676.94,Debit Card,2025,3,March,0.11576893644157868
13885,2025-02-16,North,Amritsar,Clothing,Men's Wear,4,59075,20,189040.0,28934.68,UPI,2025,2,February,0.1530611510791367
13886,2025-01-05,West,Mumbai,Groceries,Sugar,3,65530,20,157272.0,9403.17,UPI,2025,1,January,0.05978921867846788
13887,2025-01-13,South,Bangalore,Sports,Football,3,71731,20,172154.4,22626.59,UPI,2025,1,January,0.13143195875330518
13888,2024-05-05,West,Mumbai,Books,Comics,1,24773,15,21057.05,1398.89,COD,2024,5,May,0.06643333230438263
13889,2025-02-27,West,Pune,Clothing,Accessories,2,56585,15,96194.5,11679.89,Credit Card,2025,2,February,0.12141951982701712
13890,2023-12-13,East,Kolkata,Clothing,Accessories,5,11280,5,53580.0,7884.03,COD,2023,12,December,0.14714501679731243
13891,2024-09-14,North,Amritsar,Sports,Football,5,58166,5,276288.5,50119.67,UPI,2024,9,September,0.18140338812509388
13892,2025-05-02,East,Kolkata,Clothing,Men's Wear,1,10427,10,9384.3,925.1,Net Banking,2025,5,May,0.09857954242724551
13893,2025-03-03,North,Jaipur,Home Decor,Cushion,4,50788,20,162521.6,20075.01,UPI,2025,3,March,0.12352210413877292
13894,2025-04-04,North,Jaipur,Clothing,Kids Wear,5,9032,5,42902.0,9026.75,COD,2025,4,April,0.21040394387208056
13895,2024-03-02,West,Goa,Books,Non-Fiction,5,32316,15,137343.0,7982.14,UPI,2024,3,March,0.058118287790422524
13896,2024-02-26,West,Goa,Sports,Football,5,18823,5,89409.25,7859.92,Credit Card,2024,2,February,0.08790947245391277
13897,2025-08-11,South,Chennai,Electronics,Headphones,3,9491,20,22778.4,1824.18,COD,2025,8,August,0.0800837635654831
13898,2024-08-19,East,Guwahati,Clothing,Shoes,4,23988,5,91154.4,13546.98,Credit Card,2024,8,August,0.1486157552460441
13899,2025-03-22,South,Bangalore,Groceries,Sugar,2,43254,0,86508.0,8647.31,COD,2025,3,March,0.09995965691034354
13900,2024-01-23,East,Guwahati,Sports,Football,4,46404,10,167054.4,18374.62,COD,2024,1,January,0.10999183499506747
13901,2025-05-23,South,Coimbatore,Home Decor,Cushion,1,73953,15,62860.05,13813.12,UPI,2025,5,May,0.2197440186573189
13902,2024-08-08,East,Guwahati,Books,Textbook,1,40421,10,36378.9,8474.64,UPI,2024,8,August,0.2329548172154738
13903,2025-01-12,North,Amritsar,Sports,Yoga Mat,4,44152,0,176608.0,37699.47,COD,2025,1,January,0.21346411261098025
13904,2025-07-01,South,Chennai,Sports,Tennis Racket,2,74506,0,149012.0,23048.6,Net Banking,2025,7,July,0.15467613346576115
13905,2025-04-06,South,Bangalore,Electronics,Camera,1,19730,15,16770.5,3416.82,Net Banking,2025,4,April,0.20373990042038104
13906,2023-11-28,South,Thiruvananthapuram,Home Decor,Wall Art,5,57236,20,228944.0,30219.42,COD,2023,11,November,0.13199481095813823
13907,2025-01-01,North,Chandigarh,Groceries,Wheat,4,28409,10,102272.4,6215.97,COD,2025,1,January,0.06077856782475038
13908,2024-11-22,North,Delhi,Books,Biography,4,11791,15,40089.4,8210.41,Credit Card,2024,11,November,0.20480251637589986
13909,2023-10-22,North,Jaipur,Beauty,Foundation,2,24666,0,49332.0,10545.56,UPI,2023,10,October,0.21376712884132001
13910,2025-07-22,South,Thiruvananthapuram,Furniture,Sofa,5,52764,5,250629.0,43785.18,UPI,2025,7,July,0.17470117185162132
13911,2025-08-22,South,Bangalore,Home Decor,Vase,2,51158,15,86968.6,16151.54,UPI,2025,8,August,0.18571691392065642
13912,2025-08-26,West,Ahmedabad,Beauty,Face Cream,3,73805,5,210344.25,22490.78,Debit Card,2025,8,August,0.10692367392976038
13913,2024-11-14,North,Delhi,Home Decor,Vase,1,4647,20,3717.6,657.81,COD,2024,11,November,0.1769448030987734
13914,2025-03-24,South,Hyderabad,Furniture,Cabinet,5,62363,0,311815.0,67265.59,COD,2025,3,March,0.21572275227298238
13915,2024-08-31,East,Patna,Groceries,Wheat,4,21390,10,77004.0,11059.43,UPI,2024,8,August,0.14362150018180875
13916,2024-07-16,North,Chandigarh,Beauty,Foundation,3,1551,15,3955.05,342.09,Debit Card,2024,7,July,0.0864944817385368
13917,2025-03-27,North,Chandigarh,Toys,Action Figure,4,49423,10,177922.8,17732.94,UPI,2025,3,March,0.09966648456521593
13918,2024-09-12,West,Pune,Home Decor,Cushion,1,60959,5,57911.05,7265.81,Net Banking,2024,9,September,0.12546500192968355
13919,2024-07-23,South,Coimbatore,Home Decor,Vase,2,25048,10,45086.4,6500.55,Net Banking,2024,7,July,0.1441798413712339
13920,2023-11-14,East,Kolkata,Home Decor,Wall Art,3,42348,5,120691.8,21925.13,Debit Card,2023,11,November,0.18166213446149615
13921,2024-02-27,North,Lucknow,Clothing,Men's Wear,3,35536,20,85286.4,20838.06,Debit Card,2024,2,February,0.24433039734353898
13922,2025-03-09,East,Bhubaneswar,Home Decor,Wall Art,4,67011,5,254641.8,54231.05,Net Banking,2025,3,March,0.21296994444745523
13923,2024-09-12,East,Bhubaneswar,Toys,Puzzle,3,222,15,566.1,97.74,Debit Card,2024,9,September,0.17265500794912558
13924,2023-10-13,East,Ranchi,Electronics,Laptop,2,77949,15,132513.3,16953.48,Debit Card,2023,10,October,0.12793795037932043
13925,2024-08-12,East,Guwahati,Furniture,Bed,3,69452,15,177102.6,22802.49,Debit Card,2024,8,August,0.12875299402719104
13926,2024-09-08,South,Coimbatore,Groceries,Wheat,4,2916,5,11080.8,1350.43,UPI,2024,9,September,0.12187116453685656
13927,2025-09-09,West,Pune,Electronics,Camera,4,32597,5,123868.6,20841.23,UPI,2025,9,September,0.1682527291016448
13928,2023-10-14,North,Chandigarh,Clothing,Accessories,1,59294,15,50399.9,6193.37,Debit Card,2023,10,October,0.1228845692154151
13929,2024-06-29,South,Thiruvananthapuram,Toys,Doll,3,66736,0,200208.0,36553.03,Debit Card,2024,6,June,0.1825752717174139
13930,2024-10-09,South,Bangalore,Furniture,Bed,1,74428,20,59542.4,6451.26,Net Banking,2024,10,October,0.10834732896221852
13931,2025-06-19,North,Lucknow,Electronics,Smartwatch,4,1709,0,6836.0,1085.47,Net Banking,2025,6,June,0.15878730251609127
13932,2024-04-01,East,Kolkata,Books,Fiction,2,9466,5,17985.4,1606.5,COD,2024,4,April,0.08932245043201707
13933,2024-05-01,South,Hyderabad,Sports,Tennis Racket,1,74859,20,59887.2,10247.62,Net Banking,2024,5,May,0.17111536355014095
13934,2024-12-19,East,Patna,Electronics,Smartwatch,1,79709,15,67752.65,10348.3,Net Banking,2024,12,December,0.15273646123066772
13935,2025-07-14,North,Lucknow,Groceries,Sugar,5,43802,5,208059.5,37267.99,Credit Card,2025,7,July,0.17912178968035586
13936,2023-12-16,East,Patna,Kitchen,Juicer,4,53838,10,193816.8,19626.97,Debit Card,2023,12,December,0.10126557656508622
13937,2023-11-22,West,Surat,Books,Comics,1,8911,5,8465.45,1696.03,UPI,2023,11,November,0.20034729400090956
13938,2024-04-18,North,Jaipur,Clothing,Women's Wear,4,72336,5,274876.8,25096.29,Net Banking,2024,4,April,0.09130013882583034
13939,2024-10-27,South,Bangalore,Clothing,Kids Wear,2,18052,10,32493.6,2960.76,Credit Card,2024,10,October,0.09111825097865427
13940,2025-06-29,East,Patna,Toys,Puzzle,4,34290,10,123444.0,26964.36,Debit Card,2025,6,June,0.2184339457567804
13941,2024-09-01,East,Guwahati,Kitchen,Microwave,4,32298,20,103353.6,17798.92,Debit Card,2024,9,September,0.17221383677007862
13942,2025-02-10,West,Mumbai,Furniture,Sofa,5,31201,15,132604.25,18876.5,Debit Card,2025,2,February,0.14235214934664614
13943,2023-12-24,East,Ranchi,Toys,Puzzle,3,53938,20,129451.2,10800.88,COD,2023,12,December,0.08343592025411892
13944,2024-10-17,East,Patna,Beauty,Perfume,2,25704,20,41126.4,3162.9,UPI,2024,10,October,0.07690680438842204
13945,2024-12-31,North,Amritsar,Groceries,Rice,2,37132,20,59411.2,6255.84,Net Banking,2024,12,December,0.10529731767747497
13946,2024-01-14,West,Mumbai,Electronics,Camera,2,67427,10,121368.6,15168.55,Credit Card,2024,1,January,0.12497919560743058
13947,2024-04-07,East,Patna,Home Decor,Clock,1,14010,0,14010.0,749.88,Net Banking,2024,4,April,0.05352462526766595
13948,2024-10-12,East,Patna,Furniture,Sofa,5,6606,10,29727.0,1678.8,COD,2024,10,October,0.056473912604702796
13949,2024-08-25,North,Delhi,Kitchen,Refrigerator,2,22249,10,40048.2,6850.89,COD,2024,8,August,0.17106611533102614
13950,2025-04-21,South,Thiruvananthapuram,Books,Comics,1,19868,20,15894.4,1844.37,Net Banking,2025,4,April,0.11603898228306825
13951,2025-02-21,East,Patna,Sports,Dumbbells,4,40150,10,144540.0,15616.79,Debit Card,2025,2,February,0.10804476269544763
13952,2025-02-08,West,Surat,Toys,Board Game,5,30135,0,150675.0,21442.39,COD,2025,2,February,0.14230887672142029
13953,2025-04-26,South,Coimbatore,Kitchen,Mixer Grinder,3,13627,5,38836.95,5439.11,COD,2025,4,April,0.1400498751832984
13954,2025-04-23,South,Chennai,Clothing,Shoes,2,38246,5,72667.4,3916.33,Net Banking,2025,4,April,0.053893905657832815
13955,2025-07-16,North,Lucknow,Home Decor,Clock,1,54866,15,46636.1,5628.13,Net Banking,2025,7,July,0.12068183231445169
13956,2023-12-06,North,Amritsar,Furniture,Bed,2,33697,5,64024.3,4799.5,Debit Card,2023,12,December,0.07496372471077388
13957,2024-05-13,North,Delhi,Beauty,Foundation,5,2710,10,12195.0,1602.1,Debit Card,2024,5,May,0.13137351373513734
13958,2025-04-29,East,Guwahati,Furniture,Cabinet,3,24320,5,69312.0,9362.15,COD,2025,4,April,0.13507257040627885
13959,2023-11-29,East,Bhubaneswar,Sports,Football,3,49558,5,141240.3,13429.09,Net Banking,2023,11,November,0.09507973290909182
13960,2024-01-15,West,Ahmedabad,Toys,Puzzle,2,30560,0,61120.0,14004.56,Net Banking,2024,1,January,0.22913219895287956
13961,2024-12-12,West,Mumbai,Furniture,Cabinet,4,13709,10,49352.4,6804.67,COD,2024,12,December,0.13787921154796928
13962,2024-08-21,North,Delhi,Toys,Action Figure,5,14825,0,74125.0,9274.27,COD,2024,8,August,0.1251166273187184
13963,2024-12-29,West,Mumbai,Books,Fiction,3,28627,0,85881.0,7488.56,Credit Card,2024,12,December,0.08719693529418615
13964,2025-08-12,East,Bhubaneswar,Groceries,Sugar,3,41428,5,118069.8,19715.81,Credit Card,2025,8,August,0.16698436009885678
13965,2024-11-28,West,Pune,Electronics,Mobile,3,12069,0,36207.0,7151.36,Credit Card,2024,11,November,0.1975131880575579
